business_id	name	full_address	city	state	latitude	longitude	stars	review_count	open	category
O7-O54xA54g_tyP3A9pXZQ	Prime Medical Clinic	3104 E Indian School Rd - Ste 110 - Phoenix, AZ 85016	Phoenix	AZ	33.4953918	-112.015976	5	10	t	Health_and_Medical
WL-ITZuPOjH3tCrxTM9cUg	Valley ENT	5110 E Warner Ave - Ste 100 - Phoenix, AZ 85044	Phoenix	AZ	33.3348122	-111.975426	3	5	t	Health_and_Medical
Xotu8sxEdcFgaWGYV-GkIg	Biomat USA	4020 North 19th Ave. - Phoenix, AZ 85015	Phoenix	AZ	33.4939308	-112.100067	2	4	t	Health_and_Medical
9fHZTgqVkMpNZrYSr4P3fA	OneSelf Therapy	4425 E Agave Rd - Bldg 4, Ste 113 - Phoenix, AZ 85044	Phoenix	AZ	33.3222961	-111.987938	5	12	t	Health_and_Medical
4cYoIWa9ZKMLWsU1ovAizQ	Lyon Chiropractic	430 W Warner Rd - Ste B-105 - Tempe, AZ 85284	Tempe	AZ	33.3357658	-111.944153	5	8	t	Health_and_Medical
_jvevtzOritUu8ihwnToIA	Urgent Care Extra	8300 W Cheyenne Ave - Ste 106 - Summerlin - Las Vegas, NV 89129	Las Vegas	NV	36.2188911	-115.274628	4	32	t	Health_and_Medical
nRLOlJcdyFw_V17KiTtAmg	Optic Gallery	5705 Centennial Center Blvd - Ste 150 - Northwest - Las Vegas, NV 89149	Las Vegas	NV	36.2647896	-115.257843	5	5	t	Health_and_Medical
602gnSwkHsGfftakZ1ckaA	GNC	10701 N Scottsdale Rd - Ste 105 - Scottsdale, AZ 85254	Scottsdale	AZ	33.5846863	-111.924393	5	3	t	Health_and_Medical
pN4jqdn84fs2Eq14thXbMw	FastMed Urgent Care	2720 West Baseline Road - Suite 140 - Tempe, AZ 85283	Tempe	AZ	33.3793831	-111.977798	3	6	t	Health_and_Medical
_izZ_euPbjphpiobMkLzSw	Scottsdale Family Birthing Suites-Osborn	3624 N Wells Fargo Ave - Scottsdale, AZ 85251	Scottsdale	AZ	33.4899254	-111.923248	5	5	t	Health_and_Medical
ORzOJJTNe_9dlICqhVKhAw	Garner Orthodontics	803 W Elliot Rd - Chandler, AZ 85225	Chandler	AZ	33.3493652	-111.855392	5	3	t	Health_and_Medical
DpYmAEx1phLM1m4MUUjddA	Southwest Medical Associates	270 W Lake Mead Pkwy - Henderson, NV 89015	Henderson	NV	36.0362396	-114.993683	4	3	t	Health_and_Medical
hV-FzNJNznWCgnq8a0mmiQ	Chandler Modern Dentistry and Orthodontics	2875 W Ray Rd - Ste 16 - Chandler, AZ 85224	Chandler	AZ	33.320282	-111.890594	5	4	t	Health_and_Medical
hQ49CyifoJmQ8Vafz_Zhhw	Arizona Professional Weight Loss	1323 E Northern Ave - Phoenix, AZ 85020	Phoenix	AZ	33.5533638	-112.053764	4	4	t	Health_and_Medical
UyKNaZFGA3p63UM7esDAsg	Shea Women's Care	9522 E San Salavdor Dr - Ste 319 - Scottsdale, AZ 85258	Scottsdale	AZ	33.5711555	-111.875702	4	5	t	Health_and_Medical
MqDha_bLVNqYShMzJtxvlg	Natural Health Chiropractic	1830 S Alma School Rd - Ste 135 - Mesa, AZ 85210	Mesa	AZ	33.3817024	-111.859375	5	12	t	Health_and_Medical
JGUqJWpQnM003_p6qCWurg	Eye Care North	29605 N Cave Creek Rd - Ste 102 - Cave Creek, AZ 85331	Cave Creek	AZ	33.7541695	-111.990303	5	6	t	Health_and_Medical
qUEUAGqhkZeq7hwf5-yVGA	Elizabeth Arden Red Door Spa	The Wigwam Golf Resort & Spa - 195 Old Litchfield Road - Litchfield Park, AZ 85340	Litchfield Park 	AZ	33.4964218	-112.357887	5	15	t	Beauty_and_Spas
WFDxa8r0sT2ZnehYTyT1LQ	The Boulders, A Waldorf Astoria Resort	34631 N Tom Darlington Dr - Carefree, AZ 85377	Carefree	AZ	33.8040466	-111.927361	5	83	t	Beauty_and_Spas
8ZwO9VuLDWJOXmtAdc7LXQ	The Clarendon Hotel	401 W Clarendon Ave - Phoenix, AZ 85013	Phoenix	AZ	33.4911194	-112.079079	4	282	t	Beauty_and_Spas
-FCQ6tpsdpbeEJX8R_-tQQ	Qua Baths & Spa	Caesars Palace Las Vegas Hotel & Casino - 3570 Las Vegas Boulevard South - The Strip - Las Vegas, NV 89109	Las Vegas	NV	36.1170883	-115.175339	5	393	t	Beauty_and_Spas
y4Qyf4PPSOHdQFTr3Zi_KA	Red Rock Casino Resort & Spa	11011 W Charleston Blvd - South Summerlin - Las Vegas, NV 89135	Las Vegas	NV	36.1564026	-115.333504	4	700	t	Beauty_and_Spas
9KWa4gOWYmkzDJjwBlenUg	DC Ranch Village Health Club and Spa	18501 N Thompson Peak Pkwy - Scottsdale, AZ 85255	Scottsdale	AZ	33.6561928	-111.866058	5	23	t	Beauty_and_Spas
IVtoPY8RerhNQVkbNVTi-A	Roni Josef International Salon & Spa	2000 Las Vegas Blvd S - Ste 48 - The Strip - Las Vegas, NV 89104	Las Vegas	NV	36.1473694	-115.155365	3	17	t	Beauty_and_Spas
CElwAiXjZdYkojZw5HeSbw	Red Rock Nails	10247 W Charleston Blvd - Ste C - Summerlin - Las Vegas, NV 89135	Las Vegas	NV	36.1588745	-115.317612	4	33	t	Beauty_and_Spas
RQCQoFVXfW2eRnsIkbFKDw	Excellent Nails & Spa	6015 S Fort Apache Rd - Spring Valley - Las Vegas, NV 89148	Las Vegas	NV	36.0800018	-115.2976	4	18	t	Beauty_and_Spas
UKgSs_SJzW9fu4CwhIV1yA	Firesky Resort & Spa, a Kimpton Hotel	4925 N Scottsdale Rd - Scottsdale, AZ 85251	Scottsdale	AZ	33.5088043	-111.925255	4	222	t	Beauty_and_Spas
yZ6t7vkPPNzBj-EPKMqaqA	Snapdragon Salon	347 E Camelback Rd - Phoenix, AZ 85012	Phoenix	AZ	33.5090256	-112.067383	5	115	t	Beauty_and_Spas
mopddAK-ajxxRcN9w6YGHQ	Sundrops Nail Spot	3949 E Camelback Rd - Phoenix, AZ 85018	Phoenix	AZ	33.5090027	-111.995941	4	71	t	Beauty_and_Spas
y3NvkzRwdBPafEorivJ2Eg	Bellagio Spa	Bellagio Resort &Casino - 3600 S Las Vegas Blvd - The Strip - Las Vegas, NV 89109	Las Vegas	NV	36.1117592	-115.176819	4	110	t	Beauty_and_Spas
RRF7KrSLVK19P8UsLXBhzg	Dolce Salon & Spa At the Borgata	6166 N Scottsdale Rd - Scottsdale, AZ 85253	Scottsdale	AZ	33.5278625	-111.927071	4	90	f	Beauty_and_Spas
c2OXxIm1Gu3Hxh7K9Rsovw	Traditional Foot Massage	5595 W Spring Mountain Rd - Chinatown - Las Vegas, NV 89146	Las Vegas	NV	36.1257744	-115.218094	3	33	t	Beauty_and_Spas
mbbgs8HS0meLkmeWWWE-pQ	Get Nailed 24/7	4480 S Paradise Rd - Eastside - Las Vegas, NV 89169	Las Vegas	NV	36.109024	-115.150948	3	83	t	Beauty_and_Spas
Wa9nN637fEBbcAafbn2c8A	7 Day Spa & Nails	2040 E Rio Salado Pkwy - Ste 115 - Tempe, AZ 85281	Tempe	AZ	33.4322815	-111.902336	4	88	t	Beauty_and_Spas
bv24q_KXS4t2G82UnjWuwA	V Nails	8975 W Charleston Blvd - Westside - Las Vegas, NV 89117	Las Vegas	NV	36.1578064	-115.288902	4	47	t	Beauty_and_Spas
AO-s6ht21TfAIkPPPS1L4g	Pretty Nails & Spa by BN	2403 N Pebble Creek Pkwy - Goodyear, AZ 85338	Goodyear	AZ	33.4735222	-112.392235	3	5	t	Beauty_and_Spas
UKq38-9aOgEbJojosyS8gQ	CNC Barber Shop & Spa	19756 N John Wayne Pkwy - Maricopa, AZ 85239	Maricopa	AZ	33.0594025	-112.048149	5	8	t	Beauty_and_Spas
DIlh3Ta7-7tfjKL1apaYHw	Sheraton Grand Hotel & Spa	1 Festival Square - Old Town - Edinburgh EH3 9SR	Edinburgh	EDH	55.9473686	-3.20627475	4	25	t	Beauty_and_Spas
FoTtH1Uo9n05akS4dkxNkg	V-K Elle Nails	20 E Camelback Rd - Ste 20B - Phoenix, AZ 85012	Phoenix	AZ	33.509285	-112.073174	3	30	t	Beauty_and_Spas
VXxbj6kbrxAcOFmIf2eVrQ	Thorps	1988 Atwood Ave - Schenk - Atwood - Madison, WI 53704	Madison	WI	43.0925674	-89.3551788	4	65	t	Beauty_and_Spas
tbANFIP17slL1xPIUsl1MA	Sutra Midtown	2317 N 7th Street - Phoenix, AZ 85006	Phoenix	AZ	33.473896	-112.064919	5	46	t	Beauty_and_Spas
34daJSPwbBzn0CKx5VDIxA	European Wax Center	McDowell Mountain Village - 15029 N Thompson Peak Pkwy - Scottsdale, AZ 85260	Scottsdale	AZ	33.6226311	-111.8741	4	41	t	Beauty_and_Spas
M-fdFyIwcAfl8A0_JWsX4A	BOLD Body Bronzing	The Strip - Las Vegas, NV 89103	Las Vegas	NV	36.1144638	-115.172943	5	6	t	Beauty_and_Spas
pidp6_t-o_lVi2khcPvp4A	Glow Skin & Body Studio	4350 E Ray Rd - Ste 108 - Phoenix, AZ 85044	Phoenix	AZ	33.3209686	-111.990913	5	19	t	Beauty_and_Spas
4MDELmrapOVyZjtpWHGz6A	Kelly Cardenas Salon	6015 S Fort Apache - Spring Valley - Las Vegas, NV 89148	Las Vegas	NV	36.0800018	-115.2976	5	111	t	Beauty_and_Spas
YvU-M_NJR-3_rrdn0KXlcQ	Nash's Valley Fair Barber Shop	115 E Southern Ave - Tempe, AZ 85282	Tempe	AZ	33.3928642	-111.937149	5	12	t	Beauty_and_Spas
vWMSbzxT7RmjKc7NEPuCMQ	Tc Nails and Spa	2981 Triverton Pike Dr - Ste 130 - Fitchburg, WI 53711	Fitchburg	WI	43.0162468	-89.4290695	3	6	t	Beauty_and_Spas
MljVwuO92Yjr7dKU1QlS8A	20 Lounge	7001 N Scottsdale Rd - Ste 166 - Scottsdale, AZ 85255	Scottsdale	AZ	33.6803017	-111.833008	4	39	t	Beauty_and_Spas
kc-H9K9IH2pVKw06LWCfpQ	Inkenstein Tattoo Company	7120 N 55th Dr - Glendale, AZ 85301	Glendale	AZ	33.5406075	-112.178909	5	16	t	Beauty_and_Spas
9VqoZVN8iqf5UsMIwQkgDA	Space Massage Studio	4545 N 36th St - Ste 209 - Phoenix, AZ 85018	Phoenix	AZ	33.5031967	-112.003937	5	52	t	Beauty_and_Spas
OAxo3-fSgPPuucWO6GR3IQ	It Girl Diva	4419 N Scottsdale Rd - Ste 224 - Scottsdale, AZ 85251	Scottsdale	AZ	33.5006332	-111.925804	5	17	t	Beauty_and_Spas
Q_Y1fdGlg-DsLanYHFDSrw	Martinee Nail & Salon	1525 S Higley Rd - Gilbert, AZ 85296	Gilbert	AZ	33.3225861	-111.71965	4	18	t	Beauty_and_Spas
023OzoARRfuaNVPqaDB3qA	Satya Aveda Salon & Spa	950 E Pecos Rd - Ste 11 - Room 41 - Chandler, AZ 85225	Chandler	AZ	33.2917786	-111.825485	3	10	t	Beauty_and_Spas
beOfWs3b1SrPORBit9Lu_g	Salon Embellish	3508 N 7th St - Phoenix, AZ 85014	Phoenix	AZ	33.4885483	-112.065506	5	23	t	Beauty_and_Spas
-YYlBL2gDXXIahbkayglvw	teres : A NAIL BAR	7120 E Indian School Rd - Scottsdale, AZ 85251	Scottsdale	AZ	33.4953613	-111.92746	4	102	t	Beauty_and_Spas
jIMZ4emK6VYAqTGR6qiuwg	Divas Xpress	3620 E Flamingo Ave - Ste 10 - Eastside - Las Vegas, NV 89121	Las Vegas	NV	36.1205101	-115.091507	4	30	t	Beauty_and_Spas
EX6vhAsNRceoJ0avc6sl0g	Hi-Rollers Barber Shop	1120 S Maryland Pkwy - Downtown - Las Vegas, NV 89104	Las Vegas	NV	36.1577759	-115.137657	5	29	t	Beauty_and_Spas
T9V8pY5aLMM85cu9xVP3CQ	Happy Feet Spa	4970 Arville St - Ste 110 - Las Vegas, NV 89118	Las Vegas	NV	36.0995674	-115.19854	4	64	t	Beauty_and_Spas
LcAamvosJu0bcPgEVF-9sQ	Drybar	3172 E Camelback Rd - Phoenix, AZ 85018	Phoenix	AZ	33.5107765	-112.013191	4	47	t	Beauty_and_Spas
fe5POlOi11-vckcK_C7kHQ	Dolce Salon & Spa	15323 N Scottsdale Rd - Ste 180 - Scottsdale, AZ 85254	Scottsdale	AZ	33.6255684	-111.924477	4	15	t	Beauty_and_Spas
2LTB3GUdb_4UXGPO-VGM2Q	Repose Salon And Spa	11 W Washington St - Ste 240 - Phoenix, AZ 85003	Phoenix	AZ	33.4480286	-112.074104	5	12	t	Beauty_and_Spas
bu5DZxTNf1094Mh8RrnL6g	High Profile Barbershop	3016 N Dobson Rd - Chandler, AZ 85224	Chandler	AZ	33.3504105	-111.876701	5	3	t	Beauty_and_Spas
ToSm1CIH3xgaedt63f3FCQ	Scottsdale Hand and Foot Spa	9397 E Shea Blvd - Ste 105 - Scottsdale, AZ 85260	Scottsdale	AZ	33.5815125	-111.879219	4	33	t	Beauty_and_Spas
tdY-8wY8cHIEZoX3jUz93g	Lux Nail Bar	3431 W Frye Rd - Ste 7 - Chandler, AZ 85226	Chandler	AZ	33.2958565	-111.900482	5	39	t	Beauty_and_Spas
dPDO8O1TK_fa1BrhG1VYNA	Whitney Hedrick MUA	The Strip - Las Vegas, NV 89109	Las Vegas	NV	36.1285591	-115.171127	4	3	t	Beauty_and_Spas
ahksxAh7VfKhHdBO6ZGZ1w	Dolce Salon & Spa At Lincoln	6340 N Scottsdale Rd - Scottsdale, AZ 85253	Scottsdale	AZ	33.5301094	-111.925827	4	10	f	Beauty_and_Spas
4IZX62a5w1YueiuAN5z6JQ	Jimmy's Barbershop	5651 S Grand Canyon Dr - Ste 105 - Spring Valley - Las Vegas, NV 89148	Las Vegas	NV	36.086319	-115.307266	5	28	t	Beauty_and_Spas
S9lri8SZi3r-Q61zN1pzGg	Tonys Barber Shop And Shaving Parlor	801 S Power Rd - Mesa, AZ 85206	Mesa	AZ	33.3998833	-111.684128	5	3	t	Beauty_and_Spas
CbUkl9BpdI_m7Yt4yTca_Q	Nv Hair Studio	1608 E Bethany Home Rd - Phoenix, AZ 85016	Phoenix	AZ	33.5238953	-112.046898	3	34	t	Beauty_and_Spas
h3iArEf7z8PHxN4WCEdA1A	Scottsdale Lavish Nails	21811 N Scottsdale Rd - Suite135 - Scottsdale, AZ 85255	Scottsdale	AZ	33.6852608	-111.924782	5	35	t	Beauty_and_Spas
anuT2XHtgBlEpzkS_vLIiQ	Trip Ink Tattoo Co	5115 Dean Martin Dr - Las Vegas, NV 89118	Las Vegas	NV	36.0966682	-115.181656	5	6	t	Beauty_and_Spas
brgFzIixDXcg8G77oe5ofw	Nailcessity	17650 W Elliot Rd - Goodyear, AZ 85338	Goodyear	AZ	33.3575058	-112.428795	5	4	t	Beauty_and_Spas
