review_id	business_id	user_id	stars	text	review_date	cool	funny	useful
Oy9f25ljBGVbJnRHrK_edQ	DO3Gk17RyJVW7zYMCtYPnw	BVZCEL0fmyuFRMPW01EAqQ	4	Mesa Grill is a Bobby Flay owned restaurant- cool! The restaurant seems big, but I didn't get a good look around. We sat in a corner booth, which allowed for privacy.  -  - The waitress brought out a breadbasket, which had a variety of bread. We also got two free appetizers, because they sent it to the wrong table. Luck was on our side. -  - I went with the signature dish for my entree- New Mexican Spice Rubbed Pork Tenderloin. I never had pork that tasted so good! It was melt in your mouth tender. I also loved the little bit of kick it had to it and the sauces. The dish also came with sweet potato tamale with crushed pecan butter. Both spicy and sweet represented on the plate. I liked the tamale but it wasn't on the same level as the pork.  -  - I left with a full stomach and a great impression of Bobby Flay. In the future, I'll seek out his other restaurants.	2014-06-23	1	0	3
Ir9aBo3CtJc5V-ZmyVLSsg	xfwRO04KbAPw_zRotCfWQQ	lFjJhdVumTPtHlAoastCMw	5	Not just huge portions, but very well prepared food with attention to detail -  - Sage fried chicken Benedict ... It's American breakfast done to the extreme. Definitely order one thing, and share with your better half. No human should finish any of their breakfast dishes solo. Hash House a Go Go is the most exciting breakfast place I've ever been to, and will definitely go back the next time I'm in town!	2011-04-22	0	0	0
ardjjZsfAz9npe-i6KVv1w	zp713qNhx8d9KCJJnrw1xA	Q-e5Kriu18oFX5orJkoNhA	5	This place just keeps getting better and better. They have updated their menu which now includes red and green chili. I tried the red chili and it was amazing and truly unique. Also, great margaritas! Still one of my favorite places!	2013-01-11	0	0	1
c5nr77zHZNjxrEu5l9pS7g	-2n-OHbbwIv3SY8RP9bgTQ	m5M-7ZueTQ5mAlLhDfay_A	3	It's like every other Maggianos, but it's on the Strip  in the Fashion Show Mall which means it's BEYOND BUSY -  - 1 piece of advice : MAKE A RESERVATION - Unless you'd like to sit at the bar but even then, it might take them forever and a day to get to you. Even though it was busy are service was efficient & fast. -  - Probably won't be coming back to this location since we were in Vegas just for the weekend, plus it was WAY too crowded for my liking. -  - On the plus: complimentary bread, & splitting meals isn't a big deal	2012-07-01	3	2	4
OdVw8jirhU4RRz2MkwrnJg	8buIr1zBCO7OEcAQSZko7w	j12mTLp5SqLpGrRy26Pqqw	4	A group of about 15 of us had dinner here before a bachelorette night out. The food was fantastic. We had a selection of five tapas that just kept appearing on our table like something out of a dream. The filet medallions and stuffed dates were my favorites. The service was a bit slow at first but once the first round of food came out it got better. The drinks were a little pricey, but the sangria was good and they had a good Spanish beer as well. I go out to Vegas once a year for business and I will definitely be back.	2012-04-24	0	0	0
BApBm0oSUJ7lVDps9qcSzQ	OiCxoAIoBvEWxf7p1qVVmA	FTmZJKwDbw-er52-fTPrUA	4	Charred octopus salad, Duck Confit....  all good what can say.....  except for the killer bacon bread.  A must to go to.	2010-12-16	0	0	0
_FhCNCVTmUEwdihkVQzLmw	Gn7bMxhZgY0bivsthvJWJQ	jnXfNpfivKqFI82I_bTCpQ	4	Forgot I had drafted a review for this place while I was eating breakfast there. My draft didn't have much info... -  - ----------------- -  - -15.99 per person for breakfast. - -rice and salmon for breakfast! It's like they know asian people don't eat cereal and waffles for breakfast! =D - -homie making my omelette is so serious... - Whoa look at how fast he's going! I need to learn how to cook...oh crap that's a lot of cheddar. I forgot my lactaid... What's your name buddy? Iggie...k if my omelette sucks I'm putting you on blast on yelp... - ...... -  - OMG IGGIE! BEST OMELETTE EVER! NOMNOMNOM... - ----- - I don't remember the specific details as this was a while back but for me to use that many caps it must've been a damn good omelette...	2013-04-10	0	7	1
VPY_Yixe2WUGkjCHEameEA	OE5nAmaSVaopeRS1Cs9Kuw	ZfzyGqVCHtCsW_Ui9jitLQ	5	At Fogo de Chao you will get excellent meat, excellent salad options, and even some tasty side dishes if you so desire.  The wait service is prompt and excellent.  It is not every day that one needs to fill up on several pounds of succulent meat, but when you do, Fogo de Chao is the place to go.	2010-05-14	0	1	1
ke7nfAq4eB0hpgHwy9vNjg	rBCX6nU2ub6v8ErfzXyjtg	YHyXm2325E6spmnDJW6FPw	3	Beautifully designed building with high end shops!  Unless you have a lot of money you will be doing the "tourist walk through" like everyone else.  I hope that they will have enough customers to stay in business.  I personally did not see ONE person with a shopping bag...and that's not a good sign.	2010-03-09	0	0	0
OLxOLAJJXNcrAUBTOyznlA	rBCX6nU2ub6v8ErfzXyjtg	_IWqbdXWcBNev9AnXijAAg	1	Vegas is full of people with cameras but I got asked to leave for taking pictures here because I have a "professional-looking camera." Wow - the level of stupidity here is amazing. What's the problem? It's Vegas. People take lots of pictures here. These people wasted a ton of money on a fancy mall and now they are afraid someone will take a picture of it? Add to that the snobby staff and the silly - high prices at vanity stores and you're much better off at any of half a dozen mals in Vegas. This one you can afford to miss - especially if you're a photographer.	2012-05-20	0	2	0
Tcj0r7rz_2l1kIjmKWjTdw	_FXql6eVhbM923RdCi94SA	KJDymAcoPiW_vuqthGxfpQ	4	Since we have been to their Scottsdale location a few times and loved it - we of course had to head to the original! We opted to sit at the bar and enjoyed that they had the patio completely open so we could enjoy the amazing night despite not sitting outside. -  - We made it a point to head out on a Tuesday since it was 2 for $20 appetizer and drinks night.  Of course we went with the staple Dr. Funk for our drink (couldn't pass it up) and I had the coconut shrimp rolls, while he opted for the wings and added on the small fries ($4).  The food was great, the projector on the side of the ceiling was fun, and the ambiance overall was a winner.  -  - The only off thing at this location was the bill.  We got our bill and the bartender ended up having to explain what was done. It looked like they rang up our food and drinks and then rang up the $20 deal, so our total was originally $68 dollars, of which they took $38 off in discounts, which was still off, since with the two app, two drinks and fries it should have been $24+ tax, not the $30 it was after all the odd line items.  We are guessing that something wasn't accounted for in the discounts? It was too confusing to argue over the extra money since we weren't even sure where the mistake was! -  - Overall: A- - As expected the food and drinks were amazing, the staff was friendly and ambiance was great (really cool patio, funky window facing out to a church, projector movie on side of ceiling, etc.).  Only downside was a confusing bill, but sincerely doubt that will prevent us from returning again and again!	2014-02-23	0	0	1
s33h6GiCiDias5iWkMHnKg	BMnG5WBW1UyyjrzTYbF0Tw	LQfNcSsABj-a3lDGgqEt3w	2	Go for the hands on veiwing experience...but prices are literally inflated by 150-400%. One good thing would have been bluray selection, but this one was lacking there as well.	2012-01-30	0	0	0
UIcyQNskA0xT3TlAk3JukQ	9Bnc9YP0n5cR57xkP6fQmQ	b-weKvO7cEBbUSz5NhHm-g	5	This was a great resturant, great atmosphere great food, it was a great way to finish off a romantic night. People there are really nice and informative.	2014-05-06	0	0	0
wQdQCyhpVYxHa_ZPEVpqOA	jOuERtVf7QePnK9ZcdH5XA	wmgiWPP0Nn_wP-ZAzNJGXg	5	This place is like a step above cheesecake factory.  Everything I have ordered here has been great.  They have this spagghetti dish, that puts a twist on your traditional spagghetti with meat sauce....i've never had anything like it.  The pot pies are huge and to die for...not like your frozen swansons pies.  And if you want something veggie, the mushroom burger is great.  It can get crowded at times, but its worth the wait.	2007-09-21	0	0	0
BWdy45C6V2CAwGvH7gCdmA	rBPQuQgTcMtUq5-RYhY2uQ	ZoPUik9bOCA-AXXqAnXyRQ	4	For $25 for bottomless champagne, buffet brunch in a neat atmosphere, I'm in!  This is definitely the place to go on Sunday AM while in Vegas :-) -  - A group of 5 of us waited ~ 45 mins in line, but we were chatting the entire time, so it wasn't all that bad. -  - Our waitress was on-the-ball with the mimosas, and clearing plates, and pretty nice about it too the entire time. -  - Food went from mediocre to good to very tasty!  The quiche was eh, and I hate peel-and-eat shrimp (SO messy!), and the creme brulee was abdominal. - The baked sole was fantastic as always, as were the dolmades and smoked salmon (but no toast or bread nearby to put it on?). - They were out of Nutella for the crepes, so I downgraded to plain ol' chocolate, but it was that yucky, bland, overly-sweet Nestle stuff, I think.  Didn't end up eating it, but the whipped cream was amazing. - Pan a' chocolate was a bit dry. - Sushi was a small selection, but all were made very well, fresh, and great flavours - good job, sushi chef! - The pesto pasta with pine nuts was very flavourful and good textures, as was the marinated mushroom salad. - And, the piece de resistance - they have soft serve ice cream!!  (They call is frozen custard = same thing). -  - We all came out of there happy, full, tipsy, and ready for more.	2009-03-10	0	0	0
LEn0z8gjiYRLlRZueFKJHg	K8pM6qQdYu5h6buRE1-_sw	tRBC8zo48KbWIJn_hEG4mA	4	The best fried chicken and waffles ever!  I think subconsciously you feel less guilty if you order the fried chicken breast but it was awesome.  We all split sides of mac n cheese and collard greens.  Friendly, attentive staff.  Can't wait to go again!	2013-06-12	1	0	1
