x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,y
5.0,2.17,23.0,17.0,63.54,33.260000000000005,15.0,57.0,15.0,16.91,19.0,41.0,5.0,5.0,14.0,3.0,2.05,5.0,17.0,58.0,20.0,97.0,6953.19,468.15,388.18,2.33,6.0,4.0,6.0,4.0,teamEdward
4.0,2.35,5.0,14.0,23.74,35.18,17.0,66.0,24.0,13.25,20.0,29.0,6.0,9.0,19.0,9.0,2.11,2.0,20.0,49.0,22.0,76.0,4201.46,375.29,235.3,3.0,9.0,5.0,6.0,6.0,teamEdward
10.0,2.27,25.0,24.0,65.27000000000001,34.65,16.0,74.0,32.0,16.369999999999997,21.0,41.0,6.0,9.0,27.0,3.0,2.1,2.0,20.0,56.0,28.0,95.0,6742.64,471.13,376.48,2.14,14.0,4.0,14.0,7.0,teamEdward
2.0,2.19,2.0,2.0,2.0,22.38,17.0,21.0,13.0,17.68,13.0,25.0,3.0,5.0,12.0,3.0,2.16,4.0,18.0,47.0,18.0,70.0,5014.38,321.63,280.47,2.33,6.0,4.0,6.0,4.0,teamEdward
2.0,2.6,2.0,3.0,2.0,19.03,8.0,10.0,11.0,6.0,8.0,10.0,4.0,5.0,10.0,3.0,2.38,2.0,7.0,13.0,7.0,21.0,274.46,70.11,17.14,2.33,2.0,2.0,2.0,5.0,teamEdward
2.0,2.32,4.0,5.0,10.33,36.83,14.0,30.0,34.0,17.79,21.0,52.0,11.0,9.0,29.0,6.0,2.25,3.0,24.0,63.0,24.0,113.0,8684.88,551.92,484.38,2.57,2.0,2.0,2.0,9.0,teamEdward
2.0,2.5,2.0,3.0,2.0,21.38,11.0,12.0,10.0,7.06,10.0,11.0,4.0,5.0,9.0,5.0,2.3,2.0,8.0,17.0,8.0,26.0,498.63,100.1,29.59,3.0,2.0,2.0,2.0,5.0,teamEdward
2.0,2.15,2.0,5.0,2.0,14.62,10.0,21.0,8.0,10.8,7.0,13.0,2.0,4.0,8.0,3.0,2.11,2.0,15.0,21.0,15.0,32.0,978.92,113.01,56.27,2.5,4.0,4.0,4.0,3.0,teamEdward
2.0,2.18,4.0,8.0,17.380000000000003,16.740000000000002,12.0,23.0,8.0,13.67,8.0,16.0,2.0,4.0,8.0,3.0,2.1,3.0,13.0,31.0,13.0,45.0,2008.67,174.0,113.48,2.5,4.0,4.0,4.0,3.0,teamEdward
9.0,2.17,27.0,28.0,61.26,31.78,16.0,83.0,24.0,18.47,19.0,42.0,5.0,7.0,21.0,3.0,2.06,2.0,24.0,61.0,31.0,101.0,8080.25,492.47,450.79,2.2,10.0,4.0,10.0,5.0,teamEdward
2.0,2.25,5.0,6.0,13.11,28.34,16.0,34.0,24.0,20.81,18.0,45.0,6.0,8.0,20.0,6.0,2.19,4.0,26.0,60.0,26.0,103.0,9325.4,497.6,519.97,2.67,2.0,2.0,2.0,6.0,teamEdward
2.0,2.13,2.0,3.0,2.0,36.88,6.0,13.0,9.0,4.0,8.0,8.0,8.0,3.0,10.0,3.0,2.09,2.0,10.0,17.0,10.0,23.0,141.52,71.76,9.75,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.11,3.0,3.0,4.779999999999999,28.83,23.0,40.0,17.0,25.21,21.0,44.0,5.0,6.0,15.0,3.0,2.11,5.0,37.0,77.0,37.0,119.0,14454.4,624.67,804.91,2.25,2.0,2.0,2.0,6.0,teamEdward
3.0,2.43,3.0,2.0,27.0,16.060000000000002,10.0,12.0,12.0,10.67,8.0,15.0,3.0,5.0,11.0,3.0,2.3,2.0,8.0,21.0,9.0,34.0,1057.91,123.84,60.66,2.33,2.0,2.0,2.0,4.0,teamEdward
2.0,2.5300000000000002,2.0,5.0,2.0,31.61,26.0,42.0,70.0,45.85,28.0,97.0,5.0,21.0,53.0,13.0,2.48,5.0,38.0,137.0,38.0,232.0,56918.12,1300.09,3164.01,2.58,2.0,2.0,2.0,8.0,teamEdward
2.0,2.33,2.0,2.0,2.0,11.25,10.0,10.0,8.0,10.0,7.0,12.0,2.0,4.0,8.0,3.0,2.25,4.0,8.0,12.0,8.0,22.0,594.07,76.01,34.89,2.5,4.0,4.0,4.0,3.0,teamEdward
2.0,2.5,2.0,3.0,2.0,20.13,12.0,15.0,13.0,9.5,8.0,11.0,4.0,5.0,12.0,3.0,2.23,2.0,8.0,27.0,8.0,36.0,1022.0,138.0,58.67,2.33,2.0,2.0,2.0,4.0,teamEdward
2.0,2.17,2.0,2.0,2.0,17.36,9.0,10.0,6.0,6.2,7.0,8.0,5.0,3.0,7.0,3.0,2.13,2.0,8.0,14.0,8.0,20.0,273.02,66.53,17.060000000000002,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.5,2.0,5.0,2.0,22.85,12.0,19.0,18.0,12.0,9.0,16.0,5.0,6.0,16.0,3.0,2.24,2.0,10.0,39.0,10.0,53.0,2086.61,210.46,117.81,2.25,8.0,4.0,8.0,5.0,teamEdward
5.0,2.22,13.0,14.0,34.56,23.47,20.0,63.0,39.0,29.69,15.0,42.0,4.0,9.0,34.0,9.0,2.11,2.0,31.0,82.0,34.0,122.0,16465.18,596.5,916.62,3.0,2.0,2.0,2.0,7.0,teamEdward
3.0,2.18,9.0,25.0,17.380000000000003,35.34,24.0,79.0,26.0,26.87,25.0,54.0,7.0,10.0,20.0,3.0,2.1,3.0,46.0,101.0,47.0,153.0,20625.58,831.27,1147.75,2.13,6.0,4.0,6.0,7.0,teamEdward
2.0,2.5,2.0,3.0,2.0,11.83,6.0,7.0,3.0,4.0,5.0,5.0,2.0,3.0,4.0,3.0,2.2,3.0,4.0,6.0,4.0,9.0,41.3,21.65,4.18,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.2,2.0,7.0,2.0,20.34,17.0,29.0,19.0,21.5,12.0,28.0,5.0,6.0,17.0,5.0,2.15,3.0,22.0,53.0,22.0,79.0,6974.75,359.58,389.38,2.75,7.0,4.0,6.0,5.0,teamEdward
2.0,2.25,2.0,4.0,2.0,10.54,9.0,10.0,4.0,6.67,5.0,6.0,3.0,3.0,5.0,3.0,2.13,3.0,6.0,10.0,6.0,14.0,188.03,41.86,12.33,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,3.0,2.0,2.0,2.0,11.51,8.0,3.0,8.0,6.0,5.0,6.0,2.0,4.0,8.0,3.0,4.0,2.0,2.0,10.0,2.0,14.0,154.16,40.04,10.45,2.5,2.0,2.0,2.0,3.0,teamEdward
2.0,2.25,2.0,3.0,2.0,11.52,11.0,17.0,13.0,12.8,7.0,14.0,3.0,5.0,12.0,3.0,2.2,2.0,14.0,17.0,14.0,29.0,1112.22,104.8,63.68,2.33,6.0,4.0,6.0,4.0,teamEdward
2.0,2.1,2.0,3.0,2.0,22.35,11.0,14.0,3.0,10.44,10.0,17.0,2.0,3.0,4.0,3.0,2.08,3.0,12.0,29.0,12.0,44.0,1450.49,173.67,82.47,3.0,2.0,2.0,2.0,3.0,teamEdward
6.0,2.23,10.0,15.0,32.769999999999996,25.94,17.0,56.0,29.0,42.18,16.0,77.0,3.0,9.0,24.0,3.0,2.13,2.0,29.0,125.0,33.0,200.0,38648.97,963.88,2149.05,2.14,14.0,4.0,14.0,5.0,teamEdward
2.0,2.29,2.0,5.0,2.0,13.46,11.0,16.0,8.0,9.5,8.0,12.0,2.0,4.0,8.0,3.0,2.14,5.0,9.0,14.0,9.0,24.0,646.64,87.95,37.81,2.5,4.0,4.0,4.0,3.0,teamEdward
2.0,2.29,2.0,4.0,2.0,14.33,10.0,13.0,8.0,9.2,7.0,11.0,2.0,4.0,8.0,3.0,2.18,2.0,9.0,17.0,9.0,26.0,641.44,90.81,37.52,2.5,4.0,4.0,4.0,3.0,teamEdward
2.0,3.0,2.0,2.0,2.0,2.0,2.0,12.0,20.0,2.0,2.0,2.0,2.0,8.0,16.0,7.0,2.6,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.83,2.0,2.0,2.0,3.0,teamEdward
4.0,2.09,6.0,12.0,18.21,34.42,16.0,51.0,15.0,23.5,16.0,45.0,3.0,5.0,14.0,3.0,2.06,3.0,33.0,104.0,35.0,147.0,14988.93,699.07,834.61,2.33,6.0,4.0,6.0,5.0,teamEdward
2.0,2.33,2.0,2.0,2.0,13.86,10.0,9.0,8.0,10.67,8.0,15.0,3.0,4.0,8.0,3.0,2.29,3.0,8.0,16.0,8.0,29.0,892.92,104.8,51.5,2.5,2.0,2.0,2.0,4.0,teamEdward
2.0,2.5,2.0,4.0,2.0,21.67,13.0,20.0,23.0,15.36,9.0,19.0,5.0,7.0,20.0,3.0,2.2800000000000002,2.0,12.0,48.0,12.0,65.0,3510.99,264.71,196.94,2.2,2.0,2.0,2.0,6.0,teamEdward
2.0,2.4,2.0,2.0,2.0,18.21,9.0,8.0,7.0,6.2,7.0,8.0,2.0,4.0,7.0,3.0,2.33,4.0,7.0,15.0,7.0,21.0,288.08,70.11,17.89,2.5,2.0,2.0,2.0,3.0,teamEdward
2.0,2.17,2.0,2.0,2.0,17.86,9.0,10.0,4.0,5.5,8.0,8.0,3.0,3.0,5.0,3.0,2.13,3.0,8.0,11.0,8.0,17.0,196.27,57.51,12.79,3.0,2.0,2.0,2.0,3.0,teamEdward
3.0,2.3,3.0,15.0,6.26,33.370000000000005,29.0,63.0,61.0,42.5,34.0,98.0,6.0,16.0,49.0,9.0,2.23,4.0,47.0,122.0,48.0,218.0,51463.36,1272.65,2860.96,2.5,2.0,2.0,2.0,13.0,teamEdward
2.0,2.1,2.0,7.0,2.0,21.62,11.0,19.0,4.0,10.36,9.0,15.0,3.0,3.0,5.0,3.0,2.06,3.0,12.0,30.0,12.0,43.0,1372.57,166.0,78.14,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.48,2.0,3.0,2.0,28.8,14.0,30.0,48.0,24.8,12.0,40.0,7.0,12.0,40.0,3.0,2.36,2.0,23.0,101.0,23.0,139.0,13931.48,612.94,775.86,2.1,2.0,2.0,2.0,11.0,teamEdward
2.0,2.25,14.0,7.0,62.0,20.01,12.0,29.0,9.0,8.25,10.0,12.0,5.0,4.0,9.0,3.0,2.07,2.0,10.0,19.0,10.0,29.0,705.67,114.59,41.09,2.5,4.0,4.0,4.0,4.0,teamEdward
2.0,2.17,3.0,4.0,16.29,10.72,8.0,82.0,5.0,6.0,5.0,6.0,3.0,3.0,6.0,3.0,2.01,3.0,8.0,9.0,8.0,13.0,141.48,36.87,9.75,3.0,2.0,2.0,2.0,3.0,teamEdward
8.0,2.1,39.0,16.0,65.24000000000001,35.43,18.0,93.0,22.0,21.13,25.0,57.0,6.0,5.0,21.0,3.0,2.03,3.0,27.0,68.0,33.0,123.0,12236.56,641.53,681.7,2.33,2.0,2.0,2.0,4.0,teamEdward
27.0,2.29,46.0,41.0,44.07,34.04,26.0,207.0,125.0,81.2,27.0,167.0,3.0,37.0,92.0,5.0,2.17,2.0,97.0,289.0,122.0,454.0,200999.63,2539.85,11168.53,2.09,61.0,4.0,52.0,4.0,teamEdward
2.0,2.17,2.0,4.0,2.0,13.29,12.0,12.0,3.0,11.0,7.0,11.0,2.0,3.0,4.0,3.0,2.1,3.0,8.0,19.0,8.0,28.0,916.21,103.58,52.79,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.26,2.0,3.0,2.0,23.82,19.0,27.0,25.0,28.11,16.0,45.0,2.0,8.0,21.0,8.0,2.24,3.0,25.0,74.0,25.0,117.0,14876.09,571.73,828.34,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.1,2.0,2.0,2.0,46.27,7.0,14.0,7.0,6.62,15.0,26.0,3.0,3.0,8.0,3.0,2.08,2.0,12.0,27.0,12.0,51.0,945.04,206.33,54.39,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,teamEdward
9.0,2.41,2.0,6.0,43.18,13.6,21.0,25.0,17.0,33.21,9.0,25.0,2.0,9.0,12.0,3.0,2.3,5.0,12.0,56.0,19.0,79.0,11299.51,363.93,629.64,2.14,2.0,2.0,2.0,3.0,teamEdward
2.0,2.13,2.0,3.0,2.0,22.31,8.0,15.0,3.0,18.12,10.0,45.0,2.0,3.0,4.0,3.0,2.08,5.0,10.0,45.0,10.0,88.0,5281.85,329.43,295.32,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,3.0,2.0,2.0,2.0,2.0,2.0,12.0,12.0,2.0,2.0,2.0,3.0,5.0,11.0,3.0,2.3,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0,2.0,3.0,teamEdward
7.0,2.32,16.0,22.0,50.72,21.8,20.0,62.0,26.0,30.5,14.0,40.0,6.0,10.0,20.0,8.0,2.13,3.0,22.0,79.0,27.0,117.0,16084.33,566.29,895.46,2.75,13.0,4.0,10.0,7.0,teamEdward
2.0,2.5,2.0,3.0,2.0,22.29,13.0,19.0,23.0,15.36,9.0,19.0,5.0,7.0,20.0,3.0,2.29,2.0,12.0,50.0,12.0,67.0,3622.39,273.05,203.13,2.2,2.0,2.0,2.0,6.0,teamEdward
2.0,2.25,2.0,6.0,2.0,18.23,10.0,16.0,8.0,6.57,9.0,10.0,3.0,4.0,8.0,3.0,2.14,3.0,10.0,13.0,10.0,21.0,341.34,76.23,20.85,2.5,4.0,4.0,4.0,4.0,teamEdward
2.0,2.5,2.0,3.0,2.0,19.34,13.0,15.0,13.0,10.25,8.0,11.0,4.0,5.0,12.0,3.0,2.23,2.0,8.0,28.0,8.0,37.0,1182.25,145.06,67.57,2.33,2.0,2.0,2.0,4.0,teamEdward
2.0,3.0,2.0,2.0,2.0,2.0,2.0,15.0,31.0,2.0,2.0,2.0,5.0,9.0,26.0,3.0,2.54,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.14,2.0,2.0,2.0,6.0,teamEdward
4.0,2.27,2.0,8.0,15.33,17.91,15.0,25.0,13.0,15.65,12.0,23.0,3.0,6.0,11.0,3.0,2.17,2.0,15.0,29.0,17.0,50.0,2965.84,219.13,166.66,2.25,7.0,4.0,6.0,4.0,teamEdward
2.0,2.07,8.0,12.0,32.0,40.55,9.0,34.0,8.0,7.41,13.0,19.0,7.0,3.0,9.0,3.0,2.03,2.0,16.0,35.0,16.0,52.0,1129.78,210.5,64.65,3.0,2.0,2.0,2.0,3.0,teamEdward
7.0,2.14,25.0,30.0,48.67,41.89,14.0,91.0,25.0,22.67,20.0,64.0,6.0,7.0,22.0,3.0,2.06,4.0,34.0,108.0,39.0,170.0,17038.72,826.36,948.48,2.2,10.0,4.0,10.0,7.0,teamEdward
2.0,3.0,2.0,2.0,2.0,2.0,2.0,35.0,13.0,2.0,2.0,2.0,3.0,5.0,12.0,3.0,2.09,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0,2.0,4.0,teamEdward
2.0,2.5,2.0,4.0,2.0,16.990000000000002,8.0,7.0,4.0,5.0,7.0,7.0,3.0,3.0,5.0,3.0,2.2,4.0,4.0,10.0,4.0,15.0,136.92,46.97,9.5,3.0,2.0,2.0,2.0,3.0,teamEdward
20.0,2.25,9.0,18.0,39.31,33.75,31.0,87.0,47.0,74.5,27.0,127.0,6.0,17.0,34.0,3.0,2.18,3.0,44.0,277.0,62.0,402.0,166893.74,2303.96,9273.76,2.07,13.0,4.0,12.0,15.0,teamEdward
4.0,2.12,38.0,18.0,39.62,27.26,25.0,121.0,38.0,53.45,21.0,87.0,5.0,10.0,32.0,6.0,2.07,3.0,65.0,158.0,67.0,243.0,66860.35,1301.55,3716.35,2.5,16.0,4.0,16.0,4.0,teamEdward
2.0,2.29,2.0,3.0,2.0,22.79,14.0,12.0,7.0,9.5,14.0,17.0,3.0,4.0,7.0,3.0,2.2,3.0,9.0,21.0,9.0,36.0,1171.17,157.89,66.95,2.5,4.0,4.0,4.0,4.0,teamEdward
8.0,2.03,2.0,3.0,17.0,134.54,10.0,45.0,3.0,14.21,40.0,118.0,2.0,3.0,4.0,3.0,2.02,2.0,36.0,179.0,42.0,295.0,19763.56,1620.4,1099.86,3.0,2.0,2.0,2.0,3.0,teamEdward
26.0,2.2,58.0,81.0,57.17,42.85,26.0,234.0,69.0,48.55,35.0,130.0,7.0,20.0,53.0,17.0,2.08,3.0,67.0,200.0,91.0,328.0,88509.21,1903.52,4919.07,2.83,31.0,4.0,26.0,7.0,teamEdward
2.0,2.33,2.0,5.0,2.0,15.06,17.0,23.0,16.0,17.939999999999998,10.0,19.0,4.0,6.0,14.0,3.0,2.19,2.0,14.0,31.0,14.0,48.0,3318.34,210.08,186.24,2.25,8.0,4.0,8.0,4.0,teamEdward
2.0,2.33,2.0,3.0,2.0,11.6,9.0,11.0,7.0,8.129999999999999,6.0,9.0,2.0,4.0,7.0,3.0,2.22,3.0,8.0,12.0,8.0,19.0,362.21,60.81,22.01,2.5,2.0,2.0,2.0,3.0,teamEdward
3.0,2.11,4.0,7.0,16.29,29.2,13.0,30.0,9.0,12.0,13.0,22.0,3.0,4.0,9.0,3.0,2.07,3.0,20.0,43.0,21.0,63.0,2722.25,274.03,153.13,2.5,4.0,4.0,4.0,3.0,teamEdward
5.0,2.19,10.0,22.0,33.43,29.87,23.0,59.0,25.0,34.5,23.0,67.0,5.0,7.0,22.0,3.0,2.09,2.0,26.0,105.0,29.0,170.0,29444.05,907.91,1637.67,2.2,10.0,4.0,10.0,5.0,teamEdward
2.0,2.43,2.0,6.0,2.0,39.1,12.0,37.0,73.0,27.0,22.0,102.0,3.0,15.0,62.0,3.0,2.37,3.0,32.0,91.0,32.0,191.0,23187.06,929.4,1290.06,2.08,2.0,2.0,2.0,15.0,teamEdward
4.0,2.25,15.0,20.0,21.48,38.04,29.0,112.0,61.0,51.78,34.0,120.0,8.0,18.0,47.0,7.0,2.15,3.0,64.0,189.0,66.0,307.0,89319.82,1796.21,4964.1,2.31,2.0,2.0,2.0,10.0,teamEdward
11.0,2.22,29.0,32.0,48.15,39.79,18.0,113.0,51.0,32.0,26.0,92.0,9.0,13.0,42.0,9.0,2.1,5.0,44.0,125.0,53.0,215.0,34009.12,1135.57,1891.28,2.64,22.0,4.0,22.0,7.0,teamEdward
2.0,2.5,2.0,2.0,2.0,9.74,5.0,6.0,4.0,3.5,4.0,4.0,3.0,3.0,5.0,3.0,2.25,2.0,4.0,5.0,4.0,7.0,19.41,13.61,2.9699999999999998,3.0,2.0,2.0,2.0,3.0,teamEdward
8.0,2.1,12.0,18.0,27.81,53.13,26.0,82.0,27.0,20.63,40.0,61.0,14.0,7.0,24.0,3.0,2.06,2.0,48.0,103.0,54.0,162.0,17751.77,954.67,988.1,2.2,2.0,2.0,2.0,7.0,teamEdward
2.0,2.07,8.0,4.0,32.0,43.04,9.0,26.0,12.0,8.42,14.0,24.0,5.0,3.0,13.0,3.0,2.04,2.0,16.0,42.0,16.0,64.0,1691.97,265.37,95.89,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.33,2.0,5.0,2.0,15.31,11.0,13.0,8.0,8.75,8.0,11.0,3.0,4.0,8.0,3.0,2.18,2.0,8.0,16.0,8.0,25.0,608.54,91.86,35.7,2.5,4.0,4.0,4.0,3.0,teamEdward
2.0,2.27,2.0,4.0,2.0,20.35,12.0,16.0,12.0,10.33,11.0,17.0,5.0,5.0,11.0,3.0,2.21,5.0,13.0,23.0,13.0,38.0,1276.38,154.93,72.8,2.33,2.0,2.0,2.0,5.0,teamEdward
2.0,3.0,2.0,2.0,2.0,7.8,6.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,6.0,2.0,7.0,25.22,13.61,3.29,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.29,2.0,4.0,2.0,25.76,17.0,19.0,18.0,21.0,17.0,40.0,2.0,6.0,16.0,3.0,2.24,5.0,16.0,56.0,16.0,94.0,8579.24,453.43,478.51,2.25,2.0,2.0,2.0,3.0,teamEdward
2.0,2.21,2.0,6.0,2.0,31.04,13.0,22.0,14.0,12.58,15.0,27.0,5.0,5.0,13.0,3.0,2.15,2.0,16.0,44.0,16.0,69.0,3251.15,309.19,182.51,2.33,5.0,5.0,4.0,4.0,teamEdward
2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,teamEdward
4.0,2.16,21.0,19.0,32.879999999999995,42.61,24.0,89.0,35.0,20.56,34.0,56.0,11.0,10.0,29.0,5.0,2.09,2.0,49.0,79.0,51.0,133.0,13996.09,755.89,779.45,2.38,11.0,4.0,10.0,6.0,teamEdward
6.0,2.21,16.0,30.0,56.55,32.78,17.0,80.0,16.0,15.5,22.0,38.0,5.0,6.0,14.0,5.0,2.05,2.0,17.0,47.0,21.0,83.0,5610.87,417.47,313.6,2.75,7.0,4.0,6.0,4.0,teamEdward
6.0,2.22,6.0,2.0,63.54,9.45,13.0,17.0,9.0,33.17,5.0,19.0,3.0,4.0,9.0,3.0,2.13,3.0,7.0,46.0,11.0,63.0,7240.42,234.25,404.13,2.5,4.0,4.0,4.0,3.0,teamEdward
2.0,2.06,20.0,13.0,54.94,65.53,10.0,49.0,18.0,7.67,26.0,36.0,10.0,3.0,19.0,3.0,2.02,2.0,18.0,40.0,18.0,74.0,2042.0,362.0,115.33,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.5,2.0,3.0,2.0,22.0,13.0,17.0,18.0,12.21,9.0,15.0,5.0,6.0,16.0,3.0,2.27,2.0,10.0,38.0,10.0,51.0,2089.05,206.33,117.95,2.25,2.0,2.0,2.0,5.0,teamEdward
2.0,2.4,8.0,6.0,56.55,10.81,11.0,19.0,8.0,12.8,7.0,14.0,2.0,4.0,8.0,3.0,2.12,2.0,7.0,15.0,7.0,27.0,1029.99,97.18,59.11,2.5,4.0,4.0,4.0,3.0,teamEdward
2.0,2.83,2.0,2.0,2.0,20.02,10.0,9.0,15.0,8.29,9.0,13.0,2.0,7.0,12.0,7.0,2.71,3.0,8.0,20.0,8.0,31.0,714.17,115.3,41.57,3.0,2.0,2.0,2.0,3.0,teamEdward
11.0,2.07,5.0,25.0,72.59,54.7,10.0,56.0,11.0,6.42,21.0,23.0,10.0,3.0,12.0,3.0,2.02,3.0,7.0,30.0,16.0,51.0,1032.06,234.99,59.23,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.22,7.0,8.0,19.86,21.11,21.0,37.0,21.0,25.43,17.0,39.0,4.0,7.0,18.0,5.0,2.14,4.0,25.0,53.0,25.0,90.0,10493.03,449.7,584.83,2.6,2.0,2.0,2.0,6.0,teamEdward
2.0,2.17,2.0,3.0,2.0,38.8,14.0,17.0,9.0,9.33,20.0,24.0,4.0,4.0,9.0,3.0,2.13,3.0,14.0,35.0,14.0,57.0,1981.11,271.88,111.95,2.5,4.0,4.0,4.0,4.0,teamEdward
6.0,2.34,3.0,5.0,13.9,28.59,24.0,49.0,44.0,46.0,22.0,82.0,4.0,16.0,32.0,11.0,2.3,3.0,39.0,139.0,43.0,219.0,51487.85,1172.13,2862.32,2.64,18.0,5.0,12.0,7.0,teamEdward
2.0,2.11,2.0,4.0,2.0,17.4,7.0,15.0,3.0,13.0,7.0,24.0,2.0,3.0,4.0,3.0,2.08,2.0,11.0,31.0,11.0,53.0,1865.6,171.42,105.53,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.43,6.0,5.0,9.84,27.93,32.0,57.0,74.0,67.0,29.0,119.0,6.0,22.0,56.0,14.0,2.36,4.0,49.0,174.0,49.0,291.0,109572.84,1687.71,6089.27,2.6,2.0,2.0,2.0,9.0,teamEdward
2.0,2.22,6.0,9.0,10.0,31.4,13.0,61.0,43.0,32.64,16.0,80.0,3.0,12.0,35.0,3.0,2.17,2.0,48.0,118.0,48.0,196.0,27608.4,902.91,1535.69,2.1,20.0,4.0,20.0,8.0,teamEdward
2.0,2.38,2.0,3.0,2.0,20.13,12.0,13.0,13.0,9.5,8.0,11.0,4.0,5.0,12.0,3.0,2.27,2.0,10.0,27.0,10.0,36.0,1022.0,138.0,58.67,2.33,2.0,2.0,2.0,4.0,teamEdward
2.0,2.5,2.0,3.0,2.0,16.8,16.0,10.0,7.0,10.56,11.0,13.0,3.0,4.0,7.0,3.0,2.25,2.0,6.0,19.0,6.0,30.0,1085.64,128.66,62.2,2.5,4.0,4.0,4.0,4.0,teamEdward
2.0,3.0,2.0,2.0,2.0,2.0,2.0,13.0,23.0,2.0,2.0,2.0,3.0,8.0,19.0,7.0,2.55,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.83,2.0,2.0,2.0,4.0,teamEdward
2.0,2.07,8.0,4.0,32.0,43.04,9.0,26.0,12.0,8.42,14.0,24.0,5.0,3.0,13.0,3.0,2.04,2.0,16.0,42.0,16.0,64.0,1691.97,265.37,95.89,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.13,5.0,11.0,29.27,23.89,9.0,24.0,7.0,6.0,9.0,10.0,6.0,3.0,8.0,3.0,2.05,3.0,10.0,17.0,10.0,25.0,352.28,89.57,21.46,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.21,2.0,11.0,2.0,13.75,17.0,32.0,15.0,21.5,7.0,15.0,3.0,6.0,13.0,3.0,2.13,3.0,21.0,42.0,21.0,55.0,4468.71,231.06,250.15,2.25,7.0,4.0,6.0,4.0,teamEdward
2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.25,4.0,7.0,35.33,13.63,6.0,15.0,5.0,4.0,4.0,4.0,4.0,3.0,6.0,3.0,2.08,2.0,6.0,9.0,6.0,11.0,48.53,25.26,4.58,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.1,3.0,9.0,11.09,23.06,11.0,22.0,4.0,10.36,9.0,15.0,3.0,3.0,5.0,3.0,2.05,3.0,12.0,33.0,12.0,46.0,1472.86,178.0,83.71,3.0,2.0,2.0,2.0,3.0,teamEdward
7.0,2.24,22.0,29.0,62.98,21.73,16.0,71.0,21.0,19.18,13.0,29.0,4.0,7.0,18.0,5.0,2.07,3.0,18.0,48.0,23.0,75.0,5826.66,341.0,325.59,2.6,9.0,4.0,8.0,4.0,teamEdward
2.0,2.25,2.0,5.0,2.0,16.0,6.0,11.0,3.0,5.0,6.0,8.0,2.0,3.0,4.0,3.0,2.11,2.0,6.0,10.0,6.0,16.0,128.0,44.0,9.0,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.13,2.0,6.0,2.0,20.58,8.0,16.0,3.0,13.0,8.0,24.0,2.0,3.0,4.0,3.0,2.07,3.0,10.0,37.0,10.0,59.0,2249.77,206.34,126.88,3.0,2.0,2.0,2.0,3.0,teamEdward
2.0,2.4,2.0,3.0,2.0,13.52,9.0,9.0,9.0,7.6,7.0,10.0,3.0,4.0,9.0,3.0,2.29,5.0,7.0,12.0,7.0,20.0,363.36,66.53,22.08,2.5,2.0,2.0,2.0,4.0,teamEdward
