theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,y
1.5311321,-1.3722119,0.54623085,-0.67080589,0.92058282,-1.246424,0.38068243,-0.47324385,0.79821997
-0.79645008,1.3444926,1.0952564,1.0746992,1.3878063,1.0366784,-0.63835605,-0.4584737,0.45164308
-0.04171611,0.65935056,-1.3631203,0.55867156,1.4582513,0.66008853,-0.41076492,1.1219758,1.1860183
1.1013168,1.0236533,1.1851632,1.1797504,-0.97992955,0.87887676,-0.79195837,0.95716651,0.41101176
-1.3578622,0.3315691,-0.59354391,-1.2727449,1.0944868,1.3566485,1.4096738,0.84651868,0.88717329
0.64093556,-1.4376081,1.5354531,1.3414652,0.0077605954,-1.4052909,-1.5424665,-0.1616824,0.74903619
1.2217441,0.54656215,0.087878278,1.352877,1.076866,-1.0804137,0.88865606,-1.1541378,0.72950411
0.96055689,0.6217704,-0.98028509,0.42648705,-0.66541761,-0.2995999,0.086729259,0.21313298,0.66714135
0.18729106,1.5267644,0.79794468,-0.01370162,-0.11674245,-0.42369349,-0.46324957,-1.5375123,0.70871315
-0.11627622,-0.54713787,0.63913813,1.1348802,-0.021142915,1.4847858,0.42808939,0.09798934,0.21349106
0.85757356,-0.84103022,-1.5353204,-0.1413347,-0.5673407,-1.3565432,0.27996891,-0.29561261,0.82722592
-0.9160449,-0.40467208,1.5545063,-1.1264342,-0.30471919,1.1283489,0.11379792,-0.67980564,0.26781406
0.083923791,0.39731324,0.56810677,-0.34283521,0.05139895,-1.4214856,-0.47971674,0.015953959,0.6194004
1.4870567,-0.44962818,-0.33849849,0.7875962,-0.91607468,1.5319546,1.2767124,-0.72790567,0.83505123
0.92523665,-0.43393307,-0.33127607,1.3714993,0.54175243,-0.48988037,1.5011336,0.6160773,0.52229583
-0.99604641,-0.73121586,0.71026816,0.27596979,-1.4100341,-0.7491451,0.9113947,0.8284499,0.69125767
0.97032428,0.30617656,1.2597015,1.5107667,-1.2002091,-0.3636964,0.84589219,0.65124859,0.35194786
-0.61064523,-0.29280361,0.97839487,-0.081483245,-0.36807944,-1.424985,-0.69475061,-0.7666826,0.70425178
-1.1603164,-1.5475214,-1.3147642,-1.1125579,0.10474348,1.4826669,0.035143914,0.5402161,1.0461849
0.016903276,-0.90027351,0.25668588,-0.19485309,0.31785286,1.5085966,-0.16859591,-0.35068638,0.55480787
-0.4388437,-0.71339506,-0.8289083,0.79340849,-0.050581115,-0.36075987,0.71940511,-0.95726552,0.69850868
-1.0725063,-0.085021448,-1.4909886,0.70737051,-0.34784794,-1.2380784,-1.5430485,1.5274748,1.0263501
0.63991684,0.95760006,-1.05111,-1.3965657,1.3432586,0.46699697,-0.80938816,-0.13867136,1.2320597
-0.1127776,-1.4862428,0.35849958,-0.39556585,-0.44466337,1.2534718,-1.0416746,-0.075237405,0.93209764
-0.27646626,0.46384079,-0.88885097,0.5843601,-0.12422134,-1.0301253,0.057457374,1.3162746,0.95535319
-0.41890225,0.25470605,0.69988083,-0.0444735,0.6060476,-0.61522959,-0.90850477,-0.72167882,0.89133345
0.58749211,-1.5650193,-0.78506176,-1.5022691,-0.9903271,0.24486613,1.2544652,-0.85860884,1.2546371
0.22053264,-0.61855491,0.52203272,0.07904237,1.0379162,-0.12082826,-0.49810244,-0.28583955,0.8952895
0.68894707,1.5404115,0.03465147,1.4462584,-0.87568859,-0.57600678,-0.28499777,-0.87598681,0.54652352
0.22473207,1.1062775,-1.0439894,0.23655373,1.421756,1.2165988,1.5161193,-0.96559757,0.49365343
-0.96377198,-0.62281124,-0.033081141,-0.1423085,-0.19575789,0.69119625,1.0052864,-0.1178803,0.60875583
0.80495439,-0.2664479,-1.0165199,-0.69837606,-1.1160108,-0.66112087,1.2305666,-0.48689141,0.70760228
-0.67936418,0.096921589,0.55311125,0.63435417,0.2402095,0.26926411,0.9199986,-0.61660041,0.21713228
1.4378944,-0.39214594,-0.4351995,-1.5272994,0.61959877,1.3833758,-0.73667656,-0.6545789,1.0551962
-1.3113431,-0.42103367,-0.35169277,0.65555822,0.034187937,1.0944831,-1.4344351,0.42286169,1.170648
